participant_id,trial_participant,difficulty,signal,stimulus_type,trial_in_condition,rt,choice,correct_choice,accuracy
10,1178,easy,present,complex,156,0.653,1,1,1
10,1179,easy,present,complex,157,1.054,1,1,1
10,1180,easy,present,complex,158,0.594,1,1,1
10,1181,easy,present,complex,159,0.915,1,1,1
10,1182,easy,present,complex,160,1.071,1,1,1
10,1183,easy,present,complex,161,0.588,1,1,1
10,1184,easy,present,complex,162,0.621,1,1,1
10,1185,easy,present,complex,163,0.731,1,1,1
10,1186,easy,present,complex,164,0.583,1,1,1
10,1187,easy,present,complex,165,0.877,1,1,1
10,1188,easy,present,complex,166,0.692,1,1,1
10,1189,easy,present,complex,167,0.735,1,1,1
10,1190,easy,present,complex,168,0.589,1,1,1
10,1191,easy,present,complex,169,1.007,1,1,1
10,1192,easy,present,complex,170,0.737,1,1,1
10,1193,easy,present,complex,171,0.667,1,1,1
10,1194,easy,present,complex,172,0.606,1,1,1
10,1195,easy,present,complex,173,0.604,1,1,1
10,1196,easy,present,complex,174,0.612,1,1,1
10,1197,easy,present,complex,175,1.387,1,1,1
10,1198,easy,present,complex,176,0.794,1,1,1
10,1199,easy,present,complex,177,0.770,1,1,1
10,1200,easy,present,complex,178,1.254,1,1,1
10,1201,easy,present,complex,179,0.651,1,1,1
10,1202,easy,present,complex,180,1.163,1,1,1
10,1203,easy,present,complex,181,0.930,1,1,1
10,1204,easy,present,complex,182,0.646,1,1,1
10,1205,easy,present,complex,183,0.760,1,1,1
10,1206,easy,present,complex,184,0.674,1,1,1
10,1207,easy,present,complex,185,1.023,1,1,1
10,1208,easy,present,complex,186,0.681,1,1,1
10,1209,easy,present,complex,187,0.561,1,1,1
10,1210,easy,present,complex,188,1.077,1,1,1
10,1211,easy,present,complex,189,0.679,1,1,1
10,1212,easy,present,complex,190,0.901,1,1,1
10,1213,easy,present,complex,191,0.991,1,1,1
10,1214,easy,present,complex,192,0.776,1,1,1
10,1215,easy,present,complex,193,1.102,1,1,1
10,1216,easy,present,complex,194,0.624,1,1,1
10,1217,easy,present,complex,195,0.704,1,1,1
10,1218,easy,present,complex,196,0.735,1,1,1
10,1219,easy,present,complex,197,1.114,1,1,1
10,1220,easy,present,complex,198,0.687,1,1,1
10,1221,easy,present,complex,199,0.902,1,1,1
10,1222,easy,present,complex,200,0.764,1,1,1
10,1223,easy,present,complex,201,1.171,1,1,1
10,1224,easy,present,complex,202,0.827,1,1,1
10,1225,easy,present,complex,203,0.844,1,1,1
10,1226,easy,present,complex,204,0.631,1,1,1
10,1227,easy,present,complex,205,0.622,1,1,1
10,1228,easy,present,complex,206,0.697,1,1,1
10,1229,easy,present,complex,207,0.580,1,1,1
10,1230,easy,present,complex,208,0.687,1,1,1
10,1231,easy,present,complex,209,0.798,1,1,1
10,1232,easy,present,complex,210,0.645,1,1,1
10,1233,easy,present,complex,211,0.734,1,1,1
10,1234,easy,present,complex,212,0.921,1,1,1
10,1235,easy,present,complex,213,0.685,1,1,1
10,1236,easy,present,complex,214,1.550,1,1,1
10,1237,easy,present,complex,215,0.576,1,1,1
10,1238,easy,present,complex,216,0.585,1,1,1
10,1239,easy,present,complex,217,0.641,1,1,1
10,1240,easy,present,complex,218,0.711,1,1,1
10,1241,easy,present,complex,219,0.882,1,1,1
10,1242,easy,present,complex,220,1.897,1,1,1
10,1243,easy,present,complex,221,0.535,1,1,1
10,1244,easy,present,complex,222,0.698,1,1,1
10,1245,easy,present,complex,223,1.467,1,1,1
10,1246,easy,present,complex,224,1.341,1,1,1
10,1247,easy,present,complex,225,0.809,1,1,1
10,1248,easy,present,complex,226,0.888,1,1,1
10,1249,easy,present,complex,227,0.587,1,1,1
10,1250,easy,present,complex,228,0.764,1,1,1
10,1251,easy,present,complex,229,0.738,1,1,1
10,1252,easy,present,complex,230,0.918,1,1,1
10,1253,easy,present,complex,231,0.989,1,1,1
10,1254,easy,present,complex,232,1.265,1,1,1
10,1255,easy,present,complex,233,0.893,1,1,1
10,1256,easy,present,complex,234,0.957,1,1,1
10,1257,easy,present,complex,235,0.740,1,1,1
10,1258,easy,present,complex,236,0.716,1,1,1
10,1259,easy,present,complex,237,0.828,1,1,1
10,1260,easy,present,complex,238,0.587,1,1,1
10,1261,easy,present,complex,239,0.688,1,1,1
10,1262,easy,present,complex,240,1.472,1,1,1
10,1263,easy,present,complex,241,0.530,1,1,1
10,1264,easy,present,complex,242,0.773,1,1,1
10,1265,easy,present,complex,243,1.031,1,1,1
10,1266,easy,present,complex,244,0.597,1,1,1
10,1267,easy,present,complex,245,0.665,1,1,1
10,1268,easy,present,complex,246,0.648,1,1,1
10,1269,easy,present,complex,247,0.924,1,1,1
10,1270,easy,present,complex,248,0.845,1,1,1
10,1271,easy,present,complex,249,0.785,1,1,1
10,1272,easy,present,complex,250,0.649,1,1,1
10,1273,easy,present,complex,251,0.995,1,1,1
10,1274,easy,present,complex,252,1.107,1,1,1
10,1275,easy,present,complex,253,0.729,1,1,1
10,1276,easy,present,complex,254,0.672,1,1,1
10,1277,easy,present,complex,255,0.759,1,1,1
10,1278,easy,present,complex,256,0.792,1,1,1
10,1279,easy,present,complex,257,0.897,1,1,1
10,1280,easy,present,complex,258,0.860,1,1,1
10,1281,easy,present,complex,259,1.192,1,1,1
10,1282,easy,present,complex,260,0.650,1,1,1
10,1283,easy,present,complex,261,1.334,1,1,1
10,1284,easy,present,complex,262,1.058,1,1,1
10,1285,easy,present,complex,263,1.138,1,1,1
10,1286,easy,present,complex,264,0.820,1,1,1
10,1287,easy,present,complex,265,0.665,1,1,1
10,1288,easy,present,complex,266,0.731,1,1,1
10,1289,easy,present,complex,267,1.815,1,1,1
10,1290,easy,present,complex,268,0.571,1,1,1
10,1291,easy,present,complex,269,1.199,1,1,1
10,1292,easy,present,complex,270,0.940,1,1,1
10,1293,easy,present,complex,271,0.711,1,1,1
10,1294,easy,present,complex,272,0.842,1,1,1
10,1295,easy,present,complex,273,0.895,1,1,1
10,1296,easy,present,complex,274,0.813,1,1,1
10,1297,easy,present,complex,275,0.995,1,1,1
10,1298,easy,present,complex,276,0.779,1,1,1
10,1299,easy,present,complex,277,0.657,1,1,1
10,1300,easy,present,complex,278,0.879,1,1,1
10,1301,easy,present,complex,279,1.430,1,1,1
10,1302,easy,present,complex,280,0.914,1,1,1
10,1303,easy,present,complex,281,0.599,1,1,1
10,1304,easy,present,complex,282,0.667,1,1,1
10,1305,easy,present,complex,283,0.698,1,1,1
10,1306,easy,present,complex,284,0.678,1,1,1
10,1307,easy,present,complex,285,0.793,1,1,1
10,1308,easy,present,complex,286,1.042,1,1,1
10,1309,easy,present,complex,287,0.934,1,1,1
10,1310,easy,present,complex,288,0.876,1,1,1
10,1311,easy,present,complex,289,0.850,1,1,1
10,1312,easy,present,complex,290,0.794,1,1,1
10,1313,easy,present,complex,291,0.724,1,1,1
10,1314,easy,present,complex,292,0.828,1,1,1
10,1315,easy,present,complex,293,0.632,1,1,1
10,1316,easy,present,complex,294,0.843,1,1,1
10,1317,easy,present,complex,295,0.603,1,1,1
10,1318,easy,present,complex,296,1.717,1,1,1
10,1319,easy,present,complex,297,0.556,1,1,1
10,1320,easy,present,complex,298,1.011,1,1,1
10,1321,easy,present,complex,299,0.645,1,1,1
10,1322,easy,present,complex,300,0.874,1,1,1
10,1323,easy,present,complex,301,0.731,1,1,1
10,1324,easy,present,complex,302,1.362,1,1,1
10,1325,easy,present,complex,303,0.812,1,1,1
10,1326,easy,present,complex,304,1.224,1,1,1
10,1327,easy,present,complex,305,1.053,1,1,1
10,1328,easy,present,complex,306,0.590,1,1,1
10,1329,easy,present,complex,307,0.636,1,1,1
10,1330,easy,present,complex,308,0.750,1,1,1
10,1331,easy,present,complex,309,0.732,1,1,1
10,1332,easy,present,complex,310,0.745,1,1,1
10,1333,easy,present,complex,311,0.677,1,1,1
10,1334,easy,present,complex,312,0.823,1,1,1
10,1335,easy,present,complex,313,1.109,1,1,1
10,1336,easy,present,complex,314,0.702,1,1,1
10,1337,easy,present,complex,315,1.254,1,1,1
10,1338,easy,present,complex,316,0.623,1,1,1
10,1339,easy,present,complex,317,0.742,1,1,1
10,1340,easy,present,complex,318,1.210,1,1,1
10,1341,easy,present,complex,319,0.954,1,1,1
10,1342,easy,present,complex,320,0.732,1,1,1
10,1343,easy,present,complex,321,0.765,1,1,1
10,1344,easy,present,complex,322,0.591,1,1,1
10,1345,easy,present,complex,323,0.684,1,1,1
10,1346,easy,present,complex,324,1.246,1,1,1
10,1347,easy,present,complex,325,0.735,1,1,1
10,1348,easy,present,complex,326,0.997,1,1,1
10,1349,easy,present,complex,327,0.737,1,1,1
10,1350,easy,present,complex,328,0.793,1,1,1
10,1351,easy,present,complex,329,0.638,1,1,1
10,1352,easy,present,complex,330,0.791,1,1,1
10,1353,easy,present,complex,331,1.094,1,1,1
10,1354,easy,present,complex,332,0.693,1,1,1
10,1355,easy,present,complex,333,0.587,1,1,1
10,1356,easy,present,complex,334,1.093,1,1,1
10,1357,easy,present,complex,335,0.637,1,1,1
10,1358,easy,present,complex,336,0.694,1,1,1
10,1359,easy,present,complex,337,0.926,1,1,1
10,1360,easy,present,complex,338,1.110,1,1,1
10,1361,easy,present,complex,339,0.610,1,1,1
10,1362,easy,present,complex,340,0.678,1,1,1
10,1363,easy,present,complex,341,0.913,1,1,1
10,1364,easy,present,complex,342,0.592,1,1,1
10,1365,easy,present,complex,343,0.742,1,1,1
10,1366,easy,present,complex,344,1.776,1,1,1
10,1367,easy,present,complex,345,1.166,1,1,1
10,1368,easy,present,complex,346,1.110,1,1,1
10,1369,easy,present,complex,347,1.205,1,1,1
10,1370,easy,present,complex,348,0.672,1,1,1
10,1371,easy,present,complex,349,0.777,1,1,1
10,1372,easy,present,complex,350,0.620,1,1,1
10,1373,easy,present,complex,351,0.797,1,1,1
10,1374,easy,present,complex,352,1.195,1,1,1
10,1375,easy,present,complex,353,0.560,1,1,1
10,1376,easy,present,complex,354,0.958,1,1,1
10,1377,easy,present,complex,355,0.571,1,1,1
10,1378,easy,present,complex,356,1.392,1,1,1
10,1379,easy,present,complex,357,0.684,1,1,1
10,1380,easy,present,complex,358,0.883,1,1,1
10,1381,easy,present,complex,359,0.815,1,1,1
10,1382,easy,present,complex,360,0.693,1,1,1
10,1383,easy,present,complex,361,0.610,1,1,1
10,1384,easy,present,complex,362,0.652,1,1,1
10,1385,easy,present,complex,363,1.237,1,1,1
10,1386,easy,present,complex,364,0.986,1,1,1
10,1387,easy,present,complex,365,1.098,1,1,1
10,1388,easy,present,complex,366,0.670,1,1,1
10,1389,easy,present,complex,367,0.591,1,1,1
10,1390,easy,present,complex,368,0.885,1,1,1
10,1391,easy,present,complex,369,1.034,1,1,1
10,1392,easy,present,complex,370,0.886,1,1,1
10,1393,easy,present,complex,371,1.328,1,1,1
10,1394,easy,present,complex,372,0.631,1,1,1
10,1395,easy,present,complex,373,0.594,1,1,1
10,1396,easy,present,complex,374,1.285,1,1,1
10,1397,easy,present,complex,375,0.676,1,1,1
10,1398,easy,present,complex,376,0.709,1,1,1
10,1399,easy,present,complex,377,0.911,1,1,1
10,1400,easy,present,complex,378,0.770,1,1,1
10,1401,easy,present,complex,379,0.657,1,1,1
10,1402,easy,present,complex,380,0.589,1,1,1
10,1403,easy,present,complex,381,0.736,1,1,1
10,1404,easy,present,complex,382,0.805,1,1,1
10,1405,easy,present,complex,383,0.637,1,1,1
10,1406,easy,present,complex,384,0.890,1,1,1
10,1407,easy,present,complex,385,0.808,1,1,1
10,1408,easy,present,complex,386,0.769,1,1,1
10,1409,easy,present,complex,387,0.939,1,1,1
10,1410,easy,present,complex,388,0.858,1,1,1
10,1411,easy,present,complex,389,1.026,1,1,1
10,1412,easy,present,complex,390,0.932,1,1,1
10,1413,easy,present,complex,391,0.546,1,1,1
10,1414,easy,present,complex,392,0.662,1,1,1
10,1415,easy,present,complex,393,1.013,1,1,1
10,1416,easy,present,complex,394,0.750,1,1,1
10,1417,easy,present,complex,395,0.752,1,1,1
10,1418,easy,present,complex,396,0.611,1,1,1
10,1419,easy,present,complex,397,0.688,1,1,1
10,1420,easy,present,complex,398,0.696,1,1,1
10,1421,easy,present,complex,399,0.741,1,1,1
10,1422,easy,present,complex,400,0.658,1,1,1
10,1423,easy,present,complex,401,0.690,1,1,1
10,1424,easy,present,complex,402,0.946,1,1,1
10,1425,easy,present,complex,403,0.797,1,1,1
10,1426,easy,present,complex,404,0.851,1,1,1
10,1427,easy,present,complex,405,0.714,1,1,1
10,1428,easy,present,complex,406,0.915,1,1,1
10,1429,easy,present,complex,407,0.633,1,1,1
10,1430,easy,present,complex,408,0.774,1,1,1
10,1431,easy,present,complex,409,0.951,1,1,1
10,1432,easy,present,complex,410,0.685,1,1,1
10,1433,easy,present,complex,411,1.125,1,1,1
10,1434,easy,present,complex,412,0.657,1,1,1
10,1435,easy,present,complex,413,0.613,1,1,1
10,1436,easy,present,complex,414,1.129,1,1,1
10,1437,easy,present,complex,415,0.663,1,1,1
10,1438,easy,present,complex,416,0.679,1,1,1
10,1439,easy,present,complex,417,0.910,1,1,1
10,1440,easy,present,complex,418,0.638,1,1,1
10,1441,easy,present,complex,419,0.830,1,1,1
10,1442,easy,present,complex,420,0.869,1,1,1
10,1443,easy,present,complex,421,0.819,1,1,1
10,1444,easy,present,complex,422,0.698,1,1,1
10,1445,easy,present,complex,423,0.755,1,1,1
10,1446,easy,present,complex,424,0.831,1,1,1
10,1447,easy,present,complex,425,0.798,1,1,1
10,1448,easy,present,complex,426,1.045,1,1,1
10,1449,easy,present,complex,427,1.353,1,1,1
10,1450,easy,present,complex,428,0.913,1,1,1
10,1451,easy,present,complex,429,1.545,1,1,1
10,1452,easy,present,complex,430,0.777,1,1,1
10,1453,easy,present,complex,431,0.764,1,1,1
10,1454,easy,present,complex,432,0.815,1,1,1
10,1455,easy,present,complex,433,0.601,1,1,1
10,1456,easy,present,complex,434,1.044,1,1,1
10,1457,easy,present,complex,435,0.669,1,1,1
10,1458,easy,present,complex,436,0.959,1,1,1
10,1459,easy,present,complex,437,0.691,1,1,1
10,1460,easy,present,complex,438,0.641,1,1,1
10,1461,easy,present,complex,439,1.124,1,1,1
10,1462,easy,present,complex,440,0.966,1,1,1
10,1463,easy,present,complex,441,0.607,1,1,1
10,1464,easy,present,complex,442,0.856,1,1,1
10,1465,easy,present,complex,443,0.725,1,1,1
10,1466,easy,present,complex,444,1.247,1,1,1
10,1467,easy,present,complex,445,0.770,1,1,1
10,1468,easy,present,complex,446,0.943,1,1,1
10,1469,easy,present,complex,447,1.187,1,1,1
10,1470,easy,present,complex,448,0.768,1,1,1
10,1471,easy,present,complex,449,0.591,1,1,1
10,1472,easy,present,complex,450,1.511,1,1,1
10,1473,easy,present,complex,451,0.590,1,1,1
10,1474,easy,present,complex,452,0.601,1,1,1
10,1475,easy,present,complex,453,0.962,1,1,1
10,1476,easy,present,complex,454,0.645,1,1,1
10,1477,easy,present,complex,455,0.651,1,1,1
10,1478,easy,present,complex,456,0.701,1,1,1
10,1479,easy,present,complex,457,0.703,1,1,1
10,1480,easy,present,complex,458,0.804,1,1,1
10,1481,easy,present,complex,459,1.076,1,1,1
10,1482,easy,present,complex,460,0.699,1,1,1
10,1483,easy,present,complex,461,0.804,1,1,1
10,1484,easy,present,complex,462,0.619,1,1,1
10,1485,easy,present,complex,463,0.743,1,1,1
10,1486,easy,present,complex,464,0.711,1,1,1
10,1487,easy,present,complex,465,1.226,1,1,1
10,1488,easy,present,complex,466,0.790,1,1,1
10,1489,easy,present,complex,467,0.683,1,1,1
10,1490,easy,present,complex,468,0.672,1,1,1
10,1491,easy,present,complex,469,0.609,1,1,1
10,1492,easy,present,complex,470,0.555,1,1,1
10,1493,easy,present,complex,471,0.920,1,1,1
10,1494,easy,present,complex,472,0.767,1,1,1
10,1495,easy,present,complex,473,1.041,1,1,1
10,1496,easy,present,complex,474,0.692,1,1,1
10,1497,easy,present,complex,475,0.779,1,1,1
10,1498,easy,present,complex,476,0.862,1,1,1
10,1499,easy,present,complex,477,1.095,1,1,1
10,1500,easy,present,complex,478,0.672,1,1,1
10,1501,easy,present,complex,479,0.702,1,1,1
10,1502,easy,present,complex,480,0.874,1,1,1
10,1503,easy,present,complex,481,0.655,1,1,1
10,1504,easy,present,complex,482,0.699,1,1,1
10,1505,easy,present,complex,483,0.907,1,1,1
10,1506,easy,present,complex,484,0.625,1,1,1
10,1507,easy,present,complex,485,0.648,1,1,1
10,1508,easy,present,complex,486,1.545,1,1,1
10,1509,easy,present,complex,487,0.639,1,1,1
10,1510,easy,present,complex,488,0.619,1,1,1
10,1511,easy,present,complex,489,0.785,1,1,1
10,1512,easy,present,complex,490,0.961,1,1,1
10,1513,easy,present,complex,491,0.629,1,1,1
10,1514,easy,present,complex,492,0.724,1,1,1
10,1515,easy,present,complex,493,0.839,1,1,1
10,1516,easy,present,complex,494,0.896,1,1,1
10,1517,easy,present,complex,495,0.538,1,1,1
10,1518,easy,present,complex,496,0.673,1,1,1
10,1519,easy,present,complex,497,0.679,1,1,1
10,1520,easy,present,complex,498,0.735,1,1,1
10,1521,easy,present,complex,499,1.047,1,1,1
10,1522,easy,present,complex,500,1.013,1,1,1
10,1523,easy,present,complex,501,1.353,1,1,1
10,1524,easy,present,complex,502,0.695,1,1,1
10,1525,easy,present,complex,503,0.878,1,1,1
10,1526,easy,present,complex,504,0.934,1,1,1
10,1527,easy,present,complex,505,0.607,1,1,1
10,1528,easy,present,complex,506,0.978,1,1,1
10,1529,easy,present,complex,507,0.754,1,1,1
10,1530,easy,present,complex,508,0.671,1,1,1
10,1531,easy,present,complex,509,0.982,1,1,1
10,1532,easy,present,complex,510,0.958,1,1,1
10,1533,easy,present,complex,511,0.871,1,1,1
10,1534,easy,present,complex,512,0.752,1,1,1
10,1535,easy,present,complex,513,0.594,1,1,1
10,1536,easy,present,complex,514,0.749,1,1,1
10,1537,easy,present,complex,515,0.818,1,1,1
10,1538,easy,present,complex,516,0.550,1,1,1
10,1539,easy,present,complex,517,0.719,1,1,1
10,1540,easy,present,complex,518,1.130,1,1,1
10,1541,easy,present,complex,519,0.559,1,1,1
10,1542,easy,present,complex,520,0.732,1,1,1
10,1543,easy,present,complex,521,0.837,1,1,1
10,1544,easy,present,complex,522,1.103,1,1,1
10,1545,easy,present,complex,523,0.668,1,1,1
10,1546,easy,present,complex,524,0.634,1,1,1
10,1547,easy,present,complex,525,0.825,1,1,1
10,1548,easy,present,complex,526,0.883,1,1,1
10,1549,easy,present,complex,527,0.830,1,1,1
10,1550,easy,present,complex,528,1.484,1,1,1
10,1551,easy,present,complex,529,0.928,1,1,1
10,1552,easy,present,complex,530,0.684,1,1,1
10,1553,easy,present,complex,531,0.616,1,1,1
10,1554,easy,present,complex,532,0.663,1,1,1
10,1555,easy,present,complex,533,1.094,1,1,1
10,1556,easy,present,complex,534,0.606,1,1,1
10,1557,easy,present,complex,535,0.713,1,1,1
10,1558,easy,present,complex,536,0.939,1,1,1
10,1559,easy,present,complex,537,0.746,1,1,1
10,1560,easy,present,complex,538,1.291,1,1,1
10,1561,easy,present,complex,539,0.782,1,1,1
10,1562,easy,present,complex,540,0.706,1,1,1
10,1563,easy,present,complex,541,0.594,1,1,1
10,1564,easy,present,complex,542,0.731,1,1,1
10,1565,easy,present,complex,543,0.760,1,1,1
10,1566,easy,present,complex,544,0.670,1,1,1
10,1567,easy,present,complex,545,0.890,1,1,1
10,1568,easy,present,complex,546,0.789,1,1,1
10,1569,easy,present,complex,547,1.093,1,1,1
10,1570,easy,present,complex,548,0.602,1,1,1
10,1571,easy,present,complex,549,1.123,1,1,1
10,1572,easy,present,complex,550,0.574,1,1,1
10,1573,easy,present,complex,551,0.715,1,1,1
10,1574,easy,present,complex,552,1.128,1,1,1
10,1575,easy,present,complex,553,0.889,1,1,1
10,1576,easy,present,complex,554,0.584,1,1,1
10,1577,easy,present,complex,555,0.842,1,1,1
10,1578,easy,present,complex,556,0.648,1,1,1
10,1579,easy,present,complex,557,0.602,1,1,1
10,1580,easy,present,complex,558,0.684,1,1,1
10,1581,easy,present,complex,559,0.793,1,1,1
10,1582,easy,present,complex,560,0.711,1,1,1
10,1583,easy,present,complex,561,1.074,1,1,1
10,1584,easy,present,complex,562,0.693,1,1,1
10,1585,easy,present,complex,563,1.222,1,1,1
10,1586,easy,present,complex,564,0.883,1,1,1
10,1587,easy,present,complex,565,0.851,1,1,1
10,1588,easy,present,complex,566,0.644,1,1,1
10,1589,easy,present,complex,567,1.021,1,1,1
10,1590,easy,present,complex,568,0.605,1,1,1
10,1591,easy,present,complex,569,0.653,1,1,1
10,1592,easy,present,complex,570,0.668,1,1,1
10,1593,easy,present,complex,571,0.611,1,1,1
10,1594,easy,present,complex,572,0.814,1,1,1
10,1595,easy,present,complex,573,0.700,1,1,1
10,1596,easy,present,complex,574,0.555,1,1,1
10,1597,easy,present,complex,575,0.700,1,1,1
10,1598,easy,present,complex,576,0.760,1,1,1
10,1599,easy,present,complex,577,0.789,1,1,1
10,1600,easy,present,complex,578,0.911,1,1,1
10,1601,easy,present,complex,579,0.670,1,1,1
10,1602,easy,present,complex,580,0.757,1,1,1
10,1603,easy,present,complex,581,0.753,1,1,1
10,1604,easy,present,complex,582,0.893,1,1,1
10,1605,easy,present,complex,583,0.825,1,1,1
10,1606,easy,present,complex,584,1.071,1,1,1
10,1607,easy,present,complex,585,0.935,1,1,1
10,1608,easy,present,complex,586,0.605,1,1,1
10,1609,easy,present,complex,587,0.599,1,1,1
10,1610,easy,present,complex,588,0.729,1,1,1
10,1611,easy,present,complex,589,0.845,1,1,1
10,1612,easy,present,complex,590,0.637,1,1,1
10,1613,easy,present,complex,591,1.339,1,1,1
10,1614,easy,present,complex,592,1.074,1,1,1
10,1615,easy,present,complex,593,1.083,1,1,1
10,1616,easy,present,complex,594,0.712,1,1,1
10,1617,easy,present,complex,595,0.650,1,1,1
10,1618,easy,present,complex,596,1.027,1,1,1
10,1619,easy,present,complex,597,0.804,1,1,1
10,1620,easy,present,complex,598,0.583,1,1,1
10,1621,easy,present,complex,599,1.126,1,1,1
10,1622,easy,present,complex,600,0.576,1,1,1
10,1623,easy,present,complex,601,0.762,1,1,1
10,1624,easy,present,complex,602,0.602,1,1,1
10,1625,easy,present,complex,603,0.751,1,1,1
